Ano,Partido,Nome,Etnia,Pais,Continente,Estado,Categoria,Winner
1987,Republican,Michael Douglas,White,USA,North America,New Jersey,ACTOR IN A LEADING ROLE,1
1987,Republican,William Hurt,White,USA,North America,Washington,ACTOR IN A LEADING ROLE,0
1987,Republican,Marcello Mastroianni,White,Italy,Europe,0,ACTOR IN A LEADING ROLE,0
1987,Republican,Jack Nicholson,White,USA,North America,New Jersey,ACTOR IN A LEADING ROLE,0
1987,Republican,Robin Williams,White,USA,North America,Illinois,ACTOR IN A LEADING ROLE,0
1987,Republican,Albert Brooks,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1987,Republican,Sean Connery,White,Scotland,Europe,0,ACTOR IN A SUPPORTING ROLE,1
1987,Republican,Morgan Freeman,Black,USA,North America,Tennessee,ACTOR IN A SUPPORTING ROLE,0
1987,Republican,Vincent Gardenia,White,Italy,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1987,Republican,Denzel Washington,Black,USA,North America,Washington,ACTOR IN A SUPPORTING ROLE,0
1987,Republican,Cher,White,USA,North America,California,ACTRESS IN A LEADING ROLE,1
1987,Republican,Glenn Close,White,USA,North America,Connecticut,ACTRESS IN A LEADING ROLE,0
1987,Republican,Holly Hunter,White,USA,North America,Georgia,ACTRESS IN A LEADING ROLE,0
1987,Republican,Sally Kirkland,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1987,Republican,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
1987,Republican,Norma Aleandro,Hispanic,Argentina,South America,0,ACTRESS IN A SUPPORTING ROLE,0
1987,Republican,Anne Archer,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1987,Republican,Olympia Dukakis,White,USA,North America,Massachusetts,ACTRESS IN A SUPPORTING ROLE,1
1987,Republican,Anne Ramsey,White,USA,North America,Nebraska,ACTRESS IN A SUPPORTING ROLE,0
1987,Republican,Ann Sothern,White,USA,North America,North Dakota,ACTRESS IN A SUPPORTING ROLE,0
1988,Republican,Gene Hackman,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1988,Republican,Tom Hanks,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1988,Republican,Dustin Hoffman,White,USA,North America,California,ACTOR IN A LEADING ROLE,1
1988,Republican,Edward James Olmos,Hispanic,Mexico,South America,0,ACTOR IN A LEADING ROLE,0
1988,Republican,Max von Sydow,White,France,Europe,0,ACTOR IN A LEADING ROLE,0
1988,Republican,Alec Guinness,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1988,Republican,Kevin Kline,White,USA,North America,Missouri,ACTOR IN A SUPPORTING ROLE,1
1988,Republican,Martin Landau,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1988,Republican,River Phoenix,White,USA,North America,Oregon,ACTOR IN A SUPPORTING ROLE,0
1988,Republican,Dean Stockwell,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1988,Republican,Glenn Close,White,USA,North America,Connecticut,ACTRESS IN A LEADING ROLE,0
1988,Republican,Jodie Foster,White,USA,North America,California,ACTRESS IN A LEADING ROLE,1
1988,Republican,Melanie Griffith,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1988,Republican,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
1988,Republican,Sigourney Weaver,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1988,Republican,Joan Cusack,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1988,Republican,Geena Davis,White,USA,North America,Massachusetts,ACTRESS IN A SUPPORTING ROLE,1
1988,Republican,Frances McDormand,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
1988,Republican,Michelle Pfeiffer,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1988,Republican,Sigourney Weaver,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
1989,Republican,Kenneth Branagh,White,Ireland,Europe,0,ACTOR IN A LEADING ROLE,0
1989,Republican,Tom Cruise,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1989,Republican,Daniel Day Lewis,White,England,Europe,0,ACTOR IN A LEADING ROLE,1
1989,Republican,Morgan Freeman,Black,USA,North America,Tennessee,ACTOR IN A LEADING ROLE,0
1989,Republican,Robin Williams,White,USA,North America,Illinois,ACTOR IN A LEADING ROLE,0
1989,Republican,Danny Aiello,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1989,Republican,Dan Aykroyd,White,Canada,North America,0,ACTOR IN A SUPPORTING ROLE,0
1989,Republican,Marlon Brando,White,USA,North America,Nebraska,ACTOR IN A SUPPORTING ROLE,0
1989,Republican,Martin Landau,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1989,Republican,Denzel Washington,Black,USA,North America,Washington,ACTOR IN A SUPPORTING ROLE,1
1989,Republican,Isabelle Adjani,White,France,Europe,0,ACTRESS IN A LEADING ROLE,0
1989,Republican,Pauline Collins,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1989,Republican,Jessica Lange,White,USA,North America,Minnesota,ACTRESS IN A LEADING ROLE,0
1989,Republican,Michelle Pfeiffer,White,USA,North America,California,ACTRESS IN A LEADING ROLE,0
1989,Republican,Jessica Tandy,White,England,Europe,0,ACTRESS IN A LEADING ROLE,1
1989,Republican,Brenda Fricker,White,Ireland,Europe,0,ACTRESS IN A SUPPORTING ROLE,1
1989,Republican,Anjelica Huston,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1989,Republican,Lena Olin,White,Sweden,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1989,Republican,Julia Roberts,White,USA,North America,Georgia,ACTRESS IN A SUPPORTING ROLE,0
1989,Republican,Dianne Wiest,White,USA,North America,Missouri,ACTRESS IN A SUPPORTING ROLE,0
1990,Republican,Kevin Costner,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1990,Republican,Robert De Niro,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1990,Republican,Gerard Depardieu,White,France,Europe,0,ACTOR IN A LEADING ROLE,0
1990,Republican,Richard Harris,White,Ireland,Europe,0,ACTOR IN A LEADING ROLE,0
1990,Republican,Jeremy Irons,White,England,Europe,0,ACTOR IN A LEADING ROLE,1
1990,Republican,Bruce Davison,White,USA,North America,Pennsylvania,ACTOR IN A SUPPORTING ROLE,0
1990,Republican,Andy Garcia,Hispanic,Cuba,South America,0,ACTOR IN A SUPPORTING ROLE,0
1990,Republican,Graham Greene,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1990,Republican,Al Pacino,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1990,Republican,Joe Pesci,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,1
1990,Republican,Kathy Bates,White,USA,North America,Tennessee,ACTRESS IN A LEADING ROLE,1
1990,Republican,Anjelica Huston,White,USA,North America,California,ACTRESS IN A LEADING ROLE,0
1990,Republican,Julia Roberts,White,USA,North America,Georgia,ACTRESS IN A LEADING ROLE,0
1990,Republican,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
1990,Republican,Joanne Woodward,White,USA,North America,Georgia,ACTRESS IN A LEADING ROLE,0
1990,Republican,Annette Bening,White,USA,North America,Kansas,ACTRESS IN A SUPPORTING ROLE,0
1990,Republican,Lorraine Bracco,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1990,Republican,Whoopi Goldberg,Black,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,1
1990,Republican,Diane Ladd,White,USA,North America,Mississippi,ACTRESS IN A SUPPORTING ROLE,0
1990,Republican,Mary McDonnell,White,USA,North America,Pennsylvania,ACTRESS IN A SUPPORTING ROLE,0
1991,Republican,Warren Beatty,White,USA,North America,Virginia,ACTOR IN A LEADING ROLE,0
1991,Republican,Robert De Niro,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1991,Republican,Anthony Hopkins,White,Wales,Europe,0,ACTOR IN A LEADING ROLE,1
1991,Republican,Nick Nolte,White,USA,North America,Nebraska,ACTOR IN A LEADING ROLE,0
1991,Republican,Robin Williams,White,USA,North America,Illinois,ACTOR IN A LEADING ROLE,0
1991,Republican,Tommy Lee Jones,White,USA,North America,Texas,ACTOR IN A SUPPORTING ROLE,0
1991,Republican,Harvey Keitel,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1991,Republican,Ben Kingsley,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1991,Republican,Michael Lerner,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1991,Republican,Jack Palance,White,USA,North America,Pennsylvania,ACTOR IN A SUPPORTING ROLE,1
1991,Republican,Geena Davis,White,USA,North America,Massachusetts,ACTRESS IN A LEADING ROLE,0
1991,Republican,Laura Dern,White,USA,North America,California,ACTRESS IN A LEADING ROLE,0
1991,Republican,Jodie Foster,White,USA,North America,California,ACTRESS IN A LEADING ROLE,1
1991,Republican,Bette Midler,White,USA,North America,Hawaii,ACTRESS IN A LEADING ROLE,0
1991,Republican,Susan Sarandon,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1991,Republican,Diane Ladd,White,USA,North America,Mississippi,ACTRESS IN A SUPPORTING ROLE,0
1991,Republican,Juliette Lewis,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1991,Republican,Kate Nelligan,White,Canada,North America,0,ACTRESS IN A SUPPORTING ROLE,0
1991,Republican,Mercedes Ruehl,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,1
1991,Republican,Jessica Tandy,White,USA,North America,Connecticut,ACTRESS IN A SUPPORTING ROLE,0
1992,Republican,Robert Downey Jr.,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1992,Republican,Clint Eastwood,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1992,Republican,Al Pacino,White,USA,North America,New York,ACTOR IN A LEADING ROLE,1
1992,Republican,Stephen Rea,White,Ireland,Europe,0,ACTOR IN A LEADING ROLE,0
1992,Republican,Denzel Washington,Black,USA,North America,Washington,ACTOR IN A LEADING ROLE,0
1992,Republican,Jaye Davidson,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1992,Republican,Gene Hackman,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,1
1992,Republican,Jack Nicholson,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,0
1992,Republican,Al Pacino,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1992,Republican,David Paymer,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1992,Republican,Catherine Deneuve,White,France,Europe,0,ACTRESS IN A LEADING ROLE,0
1992,Republican,Mary McDonnell,White,USA,North America,Pennsylvania,ACTRESS IN A LEADING ROLE,0
1992,Republican,Michelle Pfeiffer,White,USA,North America,California,ACTRESS IN A LEADING ROLE,0
1992,Republican,Susan Sarandon,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1992,Republican,Emma Thompson,White,England,Europe,0,ACTRESS IN A LEADING ROLE,1
1992,Republican,Judy Davis,White,Australia,Oceania,0,ACTRESS IN A SUPPORTING ROLE,0
1992,Republican,Joan Plowright,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1992,Republican,Vanessa Redgrave,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1992,Republican,Miranda Richardson,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1992,Republican,Marisa Tomei,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,1
1993,Democratic,Daniel Day-Lewis,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1993,Democratic,Laurence Fishburne,Black,USA,North America,Georgia,ACTOR IN A LEADING ROLE,0
1993,Democratic,Tom Hanks,White,USA,North America,California,ACTOR IN A LEADING ROLE,1
1993,Democratic,Anthony Hopkins,White,Wales,Europe,0,ACTOR IN A LEADING ROLE,0
1993,Democratic,Liam Neeson,White,Ireland,Europe,0,ACTOR IN A LEADING ROLE,0
1993,Democratic,Leonardo DiCaprio,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1993,Democratic,Ralph Fiennes,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1993,Democratic,Tommy Lee Jones,White,USA,North America,Texas,ACTOR IN A SUPPORTING ROLE,1
1993,Democratic,John Malkovich,White,USA,North America,Illinois,ACTOR IN A SUPPORTING ROLE,0
1993,Democratic,Pete Postlethwaite,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1993,Democratic,Angela Bassett,Black,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1993,Democratic,Stockard Channing,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1993,Democratic,Holly Hunter,White,USA,North America,Georgia,ACTRESS IN A LEADING ROLE,1
1993,Democratic,Emma Thompson,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1993,Democratic,Debra Winger,White,USA,North America,Ohio,ACTRESS IN A LEADING ROLE,0
1993,Democratic,Holly Hunter,White,USA,North America,Georgia,ACTRESS IN A SUPPORTING ROLE,0
1993,Democratic,Anna Paquin,White,Canada,North America,0,ACTRESS IN A SUPPORTING ROLE,1
1993,Democratic,Rosie Perez,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1993,Democratic,Winona Ryder,White,USA,North America,Minnesota,ACTRESS IN A SUPPORTING ROLE,0
1993,Democratic,Emma Thompson,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1994,Democratic,Morgan Freeman,Black,USA,North America,Tennessee,ACTOR IN A LEADING ROLE,0
1994,Democratic,Tom Hanks,White,USA,North America,California,ACTOR IN A LEADING ROLE,1
1994,Democratic,Nigel Hawthorne,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1994,Democratic,Paul Newman,White,USA,North America,Ohio,ACTOR IN A LEADING ROLE,0
1994,Democratic,John Travolta,White,USA,North America,New Jersey,ACTOR IN A LEADING ROLE,0
1994,Democratic,Samuel L. Jackson,Black,USA,North America,Washington,ACTOR IN A SUPPORTING ROLE,0
1994,Democratic,Martin Landau,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,1
1994,Democratic,Chazz Palminteri,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1994,Democratic,Paul Scofield,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1994,Democratic,Gary Sinise,White,USA,North America,Illinois,ACTOR IN A SUPPORTING ROLE,0
1994,Democratic,Jodie Foster,White,USA,North America,California,ACTRESS IN A LEADING ROLE,0
1994,Democratic,Jessica Lange,White,USA,North America,Minnesota,ACTRESS IN A LEADING ROLE,1
1994,Democratic,Miranda Richardson,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1994,Democratic,Winona Ryder,White,USA,North America,Minnesota,ACTRESS IN A LEADING ROLE,0
1994,Democratic,Susan Sarandon,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1994,Democratic,Rosemary Harris,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1994,Democratic,Helen Mirren,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1994,Democratic,Uma Thurman,White,USA,North America,Massachusetts,ACTRESS IN A SUPPORTING ROLE,0
1994,Democratic,Jennifer Tilly,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1994,Democratic,Dianne Wiest,White,USA,North America,Missouri,ACTRESS IN A SUPPORTING ROLE,1
1995,Democratic,Nicolas Cage,White,USA,North America,California,ACTOR IN A LEADING ROLE,1
1995,Democratic,Richard Dreyfuss,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1995,Democratic,Anthony Hopkins,White,Wales,Europe,0,ACTOR IN A LEADING ROLE,0
1995,Democratic,Sean Penn,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1995,Democratic,Massimo Troisi,White,Italy,Europe,0,ACTOR IN A LEADING ROLE,0
1995,Democratic,James Cromwell,White,Italy,Europe,California,ACTOR IN A SUPPORTING ROLE,0
1995,Democratic,Ed Harris,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,0
1995,Democratic,Brad Pitt,White,USA,North America,Oklahoma,ACTOR IN A SUPPORTING ROLE,0
1995,Democratic,Tim Roth,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1995,Democratic,Kevin Spacey,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,1
1995,Democratic,Susan Sarandon,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,1
1995,Democratic,Elisabeth Shue,White,USA,North America,Delaware,ACTRESS IN A LEADING ROLE,0
1995,Democratic,Sharon Stone,White,USA,North America,Pennsylvania,ACTRESS IN A LEADING ROLE,0
1995,Democratic,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
1995,Democratic,Emma Thompson,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1995,Democratic,Joan Allen,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
1995,Democratic,Kathleen Quinlan,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1995,Democratic,Mira Sorvino,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,1
1995,Democratic,Mare Winningham,White,USA,North America,Arizona,ACTRESS IN A SUPPORTING ROLE,0
1995,Democratic,Kate Winslet,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1996,Democratic,Tom Cruise,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1996,Democratic,Ralph Fiennes,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1996,Democratic,Woody Harrelson,White,USA,North America,Texas,ACTOR IN A LEADING ROLE,0
1996,Democratic,Geoffrey Rush,White,Australia,Oceania,0,ACTOR IN A LEADING ROLE,1
1996,Democratic,Billy Bob Thornton,White,USA,North America,Arkansas,ACTOR IN A LEADING ROLE,0
1996,Democratic,"Cuba Gooding, Jr.",Black,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,1
1996,Democratic,William H. Macy,White,USA,North America,Florida,ACTOR IN A SUPPORTING ROLE,0
1996,Democratic,Armin Mueller-Stahl,White,Germany,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1996,Democratic,Edward Norton,White,USA,North America,Massachusetts,ACTOR IN A SUPPORTING ROLE,0
1996,Democratic,James Woods,White,USA,North America,Utah,ACTOR IN A SUPPORTING ROLE,0
1996,Democratic,Brenda Blethyn,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1996,Democratic,Diane Keaton,White,USA,North America,California,ACTRESS IN A LEADING ROLE,0
1996,Democratic,Frances McDormand,White,USA,North America,Illinois,ACTRESS IN A LEADING ROLE,1
1996,Democratic,Kristin Scott Thomas,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1996,Democratic,Emily Watson,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1996,Democratic,Joan Allen,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
1996,Democratic,Lauren Bacall,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1996,Democratic,Juliette Binoche,White,France,Europe,0,ACTRESS IN A SUPPORTING ROLE,1
1996,Democratic,Barbara Hershey,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1996,Democratic,Marianne Jean-Baptiste,Black,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1997,Democratic,Matt Damon,White,USA,North America,Massachusetts,ACTOR IN A LEADING ROLE,0
1997,Democratic,Robert Duvall,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1997,Democratic,Peter Fonda,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1997,Democratic,Dustin Hoffman,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1997,Democratic,Jack Nicholson,White,USA,North America,New Jersey,ACTOR IN A LEADING ROLE,1
1997,Democratic,Robert Forster,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1997,Democratic,Anthony Hopkins,White,Wales,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1997,Democratic,Greg Kinnear,White,USA,North America,Indiana,ACTOR IN A SUPPORTING ROLE,0
1997,Democratic,Burt Reynolds,White,USA,North America,Michigan,ACTOR IN A SUPPORTING ROLE,0
1997,Democratic,Robin Williams,White,USA,North America,Illinois,ACTOR IN A SUPPORTING ROLE,1
1997,Democratic,Helena Bonham Carter,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1997,Democratic,Julie Christie,White,India,Asia,0,ACTRESS IN A LEADING ROLE,0
1997,Democratic,Judi Dench,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1997,Democratic,Helen Hunt,White,USA,North America,California,ACTRESS IN A LEADING ROLE,1
1997,Democratic,Kate Winslet,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1997,Democratic,Kim Basinger,White,USA,North America,Georgia,ACTRESS IN A SUPPORTING ROLE,1
1997,Democratic,Joan Cusack,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1997,Democratic,Minnie Driver,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1997,Democratic,Julianne Moore,White,USA,North America,North Carolina,ACTRESS IN A SUPPORTING ROLE,0
1997,Democratic,Gloria Stuart,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1998,Democratic,Roberto Benigni,White,Italy,Europe,0,ACTOR IN A LEADING ROLE,1
1998,Democratic,Tom Hanks,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1998,Democratic,Ian McKellen,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1998,Democratic,Nick Nolte,White,USA,North America,Nebraska,ACTOR IN A LEADING ROLE,0
1998,Democratic,Edward Norton,White,USA,North America,Massachusetts,ACTOR IN A LEADING ROLE,0
1998,Democratic,James Coburn,White,USA,North America,Nebraska,ACTOR IN A SUPPORTING ROLE,1
1998,Democratic,Robert Duvall,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1998,Democratic,Ed Harris,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,0
1998,Democratic,Geoffrey Rush,White,Australia,Oceania,0,ACTOR IN A SUPPORTING ROLE,0
1998,Democratic,Billy Bob Thornton,White,USA,North America,Arkansas,ACTOR IN A SUPPORTING ROLE,0
1998,Democratic,Cate Blanchett,White,Australia,Oceania,0,ACTRESS IN A LEADING ROLE,0
1998,Democratic,Fernanda Montenegro,Hispanic,Brasil,South America,0,ACTRESS IN A LEADING ROLE,0
1998,Democratic,Gwyneth Paltrow,White,USA,North America,California,ACTRESS IN A LEADING ROLE,1
1998,Democratic,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
1998,Democratic,Emily Watson,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1998,Democratic,Kathy Bates,White,USA,North America,Tennessee,ACTRESS IN A SUPPORTING ROLE,0
1998,Democratic,Brenda Blethyn,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1998,Democratic,Judi Dench,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,1
1998,Democratic,Rachel Griffiths,White,Australia,Oceania,0,ACTRESS IN A SUPPORTING ROLE,0
1998,Democratic,Lynn Redgrave,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2001,Republican,Russell Crowe,White,New Zealand,Oceania,0,ACTOR IN A LEADING ROLE,0
1999,Democratic,Richard Farnsworth,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1999,Democratic,Sean Penn,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1999,Democratic,Kevin Spacey,White,USA,North America,New Jersey,ACTOR IN A LEADING ROLE,1
1999,Democratic,Denzel Washington,Black,USA,North America,Washington,ACTOR IN A LEADING ROLE,0
1999,Democratic,Michael Caine,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,1
1999,Democratic,Tom Cruise,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1999,Democratic,Michael Clarke Duncan,Black,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1999,Democratic,Jude Law,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1999,Democratic,Haley Joel Osment,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1999,Democratic,Annette Bening,White,USA,North America,Kansas,ACTRESS IN A LEADING ROLE,0
1999,Democratic,Janet McTeer,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1999,Democratic,Julianne Moore,White,USA,North America,North Carolina,ACTRESS IN A LEADING ROLE,0
1999,Democratic,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
1999,Democratic,Hilary Swank,White,USA,North America,Nebraska,ACTRESS IN A LEADING ROLE,1
1999,Democratic,Toni Collette,White,Australia,Oceania,0,ACTRESS IN A SUPPORTING ROLE,0
1999,Democratic,Angelina Jolie,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,1
1999,Democratic,Catherine Keener,White,USA,North America,Florida,ACTRESS IN A SUPPORTING ROLE,0
1999,Democratic,Samantha Morton,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1999,Democratic,Chloë Sevigny,White,USA,North America,Massachusetts,ACTRESS IN A SUPPORTING ROLE,0
2000,Democratic,Javier Bardem,Hispanic,Spain,Europe,0,ACTOR IN A LEADING ROLE,0
2001,Republican,Russell Crowe,White,New Zealand,Oceania,0,ACTOR IN A LEADING ROLE,0
2000,Democratic,Tom Hanks,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2000,Democratic,Ed Harris,White,USA,North America,New Jersey,ACTOR IN A LEADING ROLE,0
2000,Democratic,Geoffrey Rush,White,Australia,Oceania,0,ACTOR IN A LEADING ROLE,0
2000,Democratic,Jeff Bridges,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
2000,Democratic,Willem Dafoe,White,USA,North America,Wisconsin,ACTOR IN A SUPPORTING ROLE,0
2000,Democratic,Benicio Del Toro,Hispanic,Puerto Rico,South America,0,ACTOR IN A SUPPORTING ROLE,1
2000,Democratic,Albert Finney,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
2000,Democratic,Joaquin Phoenix,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
2000,Democratic,Joan Allen,White,USA,North America,Illinois,ACTRESS IN A LEADING ROLE,0
2000,Democratic,Juliette Binoche,White,France,Europe,0,ACTRESS IN A LEADING ROLE,0
2000,Democratic,Ellen Burstyn,White,USA,North America,Michigan,ACTRESS IN A LEADING ROLE,0
2000,Democratic,Laura Linney,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
2000,Democratic,Julia Roberts,White,USA,North America,Georgia,ACTRESS IN A LEADING ROLE,1
2000,Democratic,Judi Dench,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2000,Democratic,Marcia Gay Harden,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,1
2000,Democratic,Kate Hudson,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
2000,Democratic,Frances McDormand,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
2000,Democratic,Julie Walters,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2001,Republican,Russell Crowe,White,New Zealand,Oceania,0,ACTOR IN A LEADING ROLE,0
2001,Republican,Sean Penn,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2001,Republican,Will Smith,Black,USA,North America,Pennsylvania,ACTOR IN A LEADING ROLE,0
2001,Republican,Denzel Washington,Black,USA,North America,Washington,ACTOR IN A LEADING ROLE,1
